#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
51.11;4;51.11;51.11;-10079.42
56.32;0;56.32;56.32;-9333.52
67.08;2;67.08;67.08;-9763.44
70.62;3;70.62;70.62;-9933.22
71.29;4;71.29;71.29;-10103.03
77.29;0;77.29;77.29;-9266.52
79.21;1;79.21;79.21;-9324.87
80.85;3;80.85;80.85;-9960.86
81.47;4;81.47;30.28;-12289.61
82.32;2;82.32;82.32;-9633.76
87.74;0;87.74;87.74;-9006.12
89.33;1;89.33;18.66;-11236.13
91.24;3;91.24;24.05;-10701.71
91.86;4;91.86;40.67;-10235.22
92.49;2;92.49;92.49;-9712.59
99.38;1;17.76;17.48;-11979.43
101.13;3;101.13;101.13;-9955.24
107.77;0;107.77;30.43;-11198.3
109.47;1;109.47;109.47;-9524.56
112.55;2;112.55;35.21;-10377.68
118.02;0;118.02;40.68;-10811.87
121.85;3;121.85;32.32;-8606.97
122.02;4;122.02;122.02;-9994.46
122.53;2;122.53;40.16;-10455.15
128.05;0;128.05;40.27;-13049.11
129.32;1;129.32;29.74;-11011.82
131.82;3;131.82;40.53;-10719.26
132.49;2;132.49;39.95;-10956.48
138.75;0;138.75;138.75;-8761.09
140.12;1;140.12;40.55;-10242.01
142.3;3;142.3;40.77;-11228.95
152.34;3;152.34;152.34;-9873.46
152.34;4;152.34;42.68;-9347.91
152.72;2;152.72;152.72;-9658.56
158.97;0;78.06;30.62;-11710.11
162.48;3;162.48;81.57;-9935.42
162.48;4;162.48;40.41;-10068.55
162.85;2;162.85;162.85;-9656.1
168.78;0;168.78;40.43;-11365.24
170.14;1;170.14;170.14;-9492
172.45;4;172.45;19.96;-12240.59
172.98;2;172.98;105.79;-10182.85
179.33;0;50.97;40.53;-8931.93
180.65;1;41.86;40.49;-9054.61
182.56;3;19.32;19.27;-11445.4
182.81;4;182.81;182.81;-9889.3
189.45;0;36.97;30.33;-9445.2
190.83;1;190.83;190.83;-9221.45
192.81;3;192.81;192.81;-9650.7
193.41;2;193.41;61.39;-11233.73
199.59;0;199.59;199.59;-9139.74
202.71;4;202.71;121.1;-9887.83
211.09;1;211.09;211.09;-9451.89
212.96;4;212.96;212.96;-9984.26
221.36;1;221.36;41.99;-12200.97
222.89;3;222.89;60.26;-10306.24
229.94;0;229.94;40.42;-9916.3
231.61;1;40.74;40.5;-12061.66
232.95;3;62.68;50.15;-10208.4
233.67;2;233.67;233.67;-9544.16
240.07;0;240.07;50.55;-9087.08
241.88;1;241.88;241.88;-9390.42
