#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.86;4;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
119.97;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
179.98;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
239.97;10;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
299.8;8;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
359.96;12;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
419.7;11;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
479.66;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
539.88;9;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
599.84;9;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
659.89;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
719.65;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
779.64;9;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
839.7;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
899.64;6;None/0,ParkPod/3,RepositionPod/0,Insert/3,Extract/14,Rest/0
959.94;6;None/0,ParkPod/4,RepositionPod/0,Insert/4,Extract/12,Rest/0
1019.96;7;None/0,ParkPod/3,RepositionPod/0,Insert/5,Extract/12,Rest/0
1079.98;5;None/0,ParkPod/1,RepositionPod/0,Insert/7,Extract/12,Rest/0
1139.99;7;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
1199.87;6;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1259.81;8;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
1319.91;5;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1379.97;5;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1439.95;6;None/0,ParkPod/3,RepositionPod/0,Insert/7,Extract/10,Rest/0
1499.91;7;None/0,ParkPod/2,RepositionPod/0,Insert/7,Extract/11,Rest/0
1559.96;6;None/0,ParkPod/2,RepositionPod/0,Insert/6,Extract/12,Rest/0
1619.88;7;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
1679.77;8;None/0,ParkPod/3,RepositionPod/0,Insert/6,Extract/11,Rest/0
1739.9;7;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/10,Rest/0
