#OrderedIndex StaticFrequency MeasuredFrequency OrderCount
656 0.12429673303887351 0.02040816326530612 1
657 0.1238871216154732 0 0
658 0.12326490320850424 0.10204081632653061 5
659 0.12314281289065655 0.04081632653061224 2
660 0.12192185412382514 0 0
661 0.12154306141754058 0 0
662 0.12032852315522677 0.04081632653061224 2
663 0.12009030308746838 0.10204081632653061 5
664 0.11995180681286774 0 0
665 0.11987501778983012 0 0
666 0.11968610662374454 0 0
667 0.11904691068994654 0.02040816326530612 1
668 0.117867540162108 0 0
669 0.11768639247240188 0.02040816326530612 1
670 0.1169347221688647 0 0
671 0.11673116312259812 0 0
672 0.1165138984489686 0.02040816326530612 1
673 0.11542156686026317 0.04081632653061224 2
674 0.11525868883830467 0 0
675 0.11524196774074498 0.061224489795918366 3
676 0.11495851872424832 0.061224489795918366 3
677 0.11445884972117704 0.04081632653061224 2
678 0.11437970054020113 0.02040816326530612 1
679 0.1143209398820929 0 0
680 0.11398755272710191 0.061224489795918366 3
681 0.1134516912998239 0 0
682 0.11341361918899191 0.04081632653061224 2
683 0.11315753203441237 0.04081632653061224 2
684 0.1118707570687836 0.04081632653061224 2
685 0.11160386186962536 0.14285714285714285 7
686 0.11154243729278526 0.02040816326530612 1
687 0.11077056441000017 0 0
688 0.1104941210030147 0.02040816326530612 1
689 0.10992742361680055 0 0
690 0.10940755895130624 0 0
691 0.10917340355749687 0 0
692 0.1090549513046449 0.08163265306122448 4
693 0.10892308379487459 0.04081632653061224 2
694 0.10835971302945073 0.04081632653061224 2
695 0.10800728154422135 0 0
696 0.10791972678578413 0.04081632653061224 2
697 0.10789450361435571 0.02040816326530612 1
698 0.10787602577682434 0 0
699 0.10734342389223374 0.14285714285714285 7
700 0.10442298083967412 0 0
701 0.10437890163215095 0.02040816326530612 1
702 0.10435689343240877 0 0
703 0.10406066396225482 0 0
704 0.10385085453325171 0.9183673469387755 45
705 0.10329810425643947 0.02040816326530612 1
706 0.10320788008497919 0.02040816326530612 1
707 0.1027276824715349 0 0
708 0.10188553875545514 0 0
709 0.10077421321944201 0 0
710 0.10054204205459759 0 0
711 0.10047341756915848 0.02040816326530612 1
712 0.10042685450648575 0 0
713 0.09864250351506053 0 0
714 0.09784005244443203 0.061224489795918366 3
715 0.09751434581672407 0.04081632653061224 2
716 0.09691281406154088 0.04081632653061224 2
717 0.09660441741725555 0.04081632653061224 2
718 0.09606141893338155 0.02040816326530612 1
719 0.09505695784144631 0.02040816326530612 1
720 0.09492391314972726 0.02040816326530612 1
721 0.0948959496653268 0.04081632653061224 2
722 0.0946553130477607 0.061224489795918366 3
723 0.09453497058309245 0.02040816326530612 1
724 0.09405313493981081 0.8571428571428571 42
725 0.09400969169426615 0 0
726 0.0939027792493996 0.14285714285714285 7
727 0.09382965228259123 0 0
728 0.09350568134703192 0 0
729 0.09323622476658924 0.02040816326530612 1
730 0.0922193552508921 0 0
731 0.09129254158746691 0.061224489795918366 3
732 0.09094823485708077 0 0
733 0.09062598819458435 0.02040816326530612 1
734 0.090357853773918 0 0
735 0.09004146951584215 0.02040816326530612 1
736 0.08985757140110069 0 0
737 0.08962646504746627 0.02040816326530612 1
738 0.0883363378789171 0.02040816326530612 1
739 0.08818947673654719 0 0
740 0.0881602286503572 0.02040816326530612 1
741 0.08784331190346274 0.02040816326530612 1
742 0.08773683480334626 0 0
743 0.08727839892739298 0 0
744 0.08725028158603483 0.02040816326530612 1
745 0.08710223365606748 0.04081632653061224 2
746 0.08675081050256585 0.02040816326530612 1
747 0.08575834569836625 0.12244897959183673 6
748 0.08492733570424388 0 0
749 0.08459142821294824 0 0
750 0.08420487805030565 0.02040816326530612 1
751 0.08402737291062137 0.02040816326530612 1
752 0.08400927410972357 0 0
753 0.08319863504066875 0.10204081632653061 5
754 0.08315560853811493 0 0
755 0.08309768484562907 0 0
756 0.08246502944453253 0 0
757 0.08174385028738487 0.02040816326530612 1
758 0.08172170256908216 0.04081632653061224 2
759 0.08142395183540685 0.02040816326530612 1
760 0.08113788976593038 0.04081632653061224 2
761 0.08112486965304393 0.02040816326530612 1
762 0.08093751494534032 0 0
763 0.0798380547107546 0 0
764 0.07976656726101572 0.02040816326530612 1
765 0.0795470883346039 0 0
766 0.07927881602495188 0 0
767 0.07907035528274112 0.02040816326530612 1
768 0.07895426519430591 0.02040816326530612 1
769 0.07883891043520451 0 0
770 0.07880727174194309 0.8367346938775511 41
771 0.07798788775689287 0.04081632653061224 2
772 0.07723180260889738 0.02040816326530612 1
773 0.07714881251685479 0.04081632653061224 2
774 0.07701465395561957 0.02040816326530612 1
775 0.07685082799323939 0.02040816326530612 1
776 0.07672119175952156 0.02040816326530612 1
777 0.07488698004628687 0.02040816326530612 1
778 0.07400810664055377 0.04081632653061224 2
779 0.07395158226585989 0.02040816326530612 1
780 0.07387203717917576 0.02040816326530612 1
781 0.07360605618819079 0.02040816326530612 1
782 0.07330563872399737 0 0
783 0.07245265904213272 0 0
784 0.07204400419309123 0.02040816326530612 1
785 0.07133962140346209 0 0
786 0.07043841043286035 0 0
787 0.07005924819328742 0 0
788 0.06898427855921102 0.02040816326530612 1
789 0.06855202320190218 0 0
790 0.06821444901456744 0 0
791 0.06817721921743083 0 0
792 0.06793510809174803 0 0
793 0.06790406097831637 0 0
794 0.06740060644394055 0.14285714285714285 7
795 0.06730317957001809 0.02040816326530612 1
796 0.06649387538014033 0.12244897959183673 6
797 0.0663167559250612 0.02040816326530612 1
798 0.0655769913287681 0 0
799 0.06540984278669629 0.02040816326530612 1
800 0.0651249165346908 0 0
801 0.06496866353708124 0.02040816326530612 1
802 0.06484024179068433 0 0
803 0.06453961903241996 0.10204081632653061 5
804 0.06439845964498205 0.02040816326530612 1
805 0.06437907642061658 0.02040816326530612 1
806 0.06379793611156673 0.10204081632653061 5
807 0.0630782518367632 0 0
808 0.06274992010244455 0.02040816326530612 1
809 0.06242612744219045 0.04081632653061224 2
810 0.06131192604674976 0 0
811 0.06129348635296938 0.02040816326530612 1
812 0.06090992869690279 0.04081632653061224 2
813 0.0608472031598458 0.04081632653061224 2
814 0.06042170715451384 0 0
815 0.059929392168935176 0.061224489795918366 3
816 0.059335340209334 0 0
817 0.05903949513785772 0.02040816326530612 1
818 0.058993889326545 0 0
819 0.057884987255468416 0.02040816326530612 1
820 0.056407181728757645 0 0
821 0.05639354856089633 0.02040816326530612 1
822 0.05587317490937887 0 0
823 0.05565073435833099 0 0
824 0.05504180245735481 0 0
825 0.054391807848547524 0 0
826 0.054020850861037806 0 0
827 0.053972265924500204 0.02040816326530612 1
828 0.05379478725386165 0.02040816326530612 1
829 0.053572102479337164 0 0
830 0.053472656079071486 0.02040816326530612 1
831 0.05343207236411447 0.02040816326530612 1
832 0.05317689692989846 0 0
833 0.05315351912945971 0.04081632653061224 2
834 0.05293764932020764 0 0
835 0.05256816565296016 0 0
836 0.05140072678334479 0 0
837 0.051364659184007594 0 0
838 0.05100686496629416 0 0
839 0.05037749675327524 0 0
840 0.05017838325741287 0.02040816326530612 1
841 0.049912159765490266 0 0
842 0.049886842264993764 0.02040816326530612 1
843 0.04987962081720236 0 0
844 0.04968267447691424 0.04081632653061224 2
845 0.04944377718558683 0 0
846 0.048723796450225045 0 0
847 0.047753330560218125 0.04081632653061224 2
848 0.04767724258917462 0.02040816326530612 1
849 0.04745188149334106 0.04081632653061224 2
850 0.04643585721966978 0 0
851 0.045948094982401454 0 0
852 0.04592569140224244 0.10204081632653061 5
853 0.045276141139232375 0 0
854 0.045128371187590735 0 0
855 0.044838228752072204 0 0
856 0.04362883409331679 0 0
857 0.042554882116050366 0.02040816326530612 1
858 0.04241458766130199 0 0
859 0.04219613536037183 0.061224489795918366 3
860 0.04137410604752579 0.02040816326530612 1
861 0.041027563202283714 0 0
862 0.04046221998259229 0 0
863 0.04030368759335276 0 0
864 0.0401421339248519 0.02040816326530612 1
865 0.03991562158692742 0.02040816326530612 1
866 0.03991377290034847 0 0
867 0.03957908075841626 0.02040816326530612 1
868 0.03938624772769148 0.02040816326530612 1
869 0.03740635319918733 0.02040816326530612 1
870 0.037314409263051115 0 0
871 0.03598037283032875 0 0
872 0.035915084012639896 0 0
873 0.03589708053409963 0 0
874 0.0355152836841729 0.02040816326530612 1
875 0.035353612772509056 0 0
876 0.03517807466604525 0 0
877 0.035025855548781806 0 0
878 0.03486974929257237 0.12244897959183673 6
879 0.034036949393604875 0 0
880 0.033297917589386085 0.02040816326530612 1
881 0.032627275676084914 0 0
882 0.03230516499426744 0 0
883 0.03176054035800928 0 0
884 0.03085608529371898 0.12244897959183673 6
885 0.030833539115810903 0 0
886 0.030712887788248766 0 0
887 0.030665283301663966 0 0
888 0.030468232507614264 0 0
889 0.03020527351122004 0.02040816326530612 1
890 0.02976189549204334 0 0
891 0.02965832911747058 0 0
892 0.02934673707078749 0.02040816326530612 1
893 0.029259256883164803 0 0
894 0.029214625303990667 0.02040816326530612 1
895 0.029204362592352894 0 0
896 0.029133791356615035 0 0
897 0.02899696841759018 0 0
898 0.028670543159387295 0 0
899 0.02834811828028979 0 0
900 0.027630287243639202 0 0
901 0.026955728034031467 0.04081632653061224 2
902 0.026856879410065194 0 0
903 0.026691039181348013 0.08163265306122448 4
904 0.026474858383603927 0.02040816326530612 1
905 0.026469442840987296 0 0
906 0.026466834432815133 0.02040816326530612 1
907 0.026393507173900037 0 0
908 0.025980246442767876 0.8367346938775511 41
909 0.025905819692105304 0 0
910 0.02571891810639557 0 0
911 0.02570591126599059 0.02040816326530612 1
912 0.025206788907554685 0.02040816326530612 1
913 0.02476438443283762 0 0
914 0.024585541001379448 0 0
915 0.02434119339806133 0 0
916 0.024093273903093605 0 0
917 0.02396265447312314 0 0
918 0.02364569675597139 0 0
919 0.023638480962479974 0.16326530612244897 8
920 0.022783010906118985 0 0
921 0.022551668840549995 0.02040816326530612 1
922 0.022120262821476357 0 0
923 0.022074759243892707 0.10204081632653061 5
924 0.021961749790312773 0 0
925 0.02172678960873027 0.061224489795918366 3
926 0.021519225905751664 0 0
927 0.021041772031869826 0 0
928 0.020895671667135678 0.02040816326530612 1
929 0.020590877437438055 0 0
930 0.020377169090703768 0 0
931 0.020097452328770766 0.061224489795918366 3
932 0.01998348123267538 0 0
933 0.019942915993730447 0.8367346938775511 41
934 0.01964104735573141 0 0
935 0.01939315160249228 0 0
936 0.019340673502116774 0.02040816326530612 1
937 0.018397264108953648 0 0
938 0.01748304343898971 0.10204081632653061 5
939 0.017429073938549988 0 0
940 0.017159491931931593 0.02040816326530612 1
941 0.01715094997999695 0 0
942 0.01652650778360493 0 0
943 0.01570218155184038 0 0
944 0.015691524978770337 0 0
945 0.015622675958282817 0 0
946 0.015511677036895214 0 0
947 0.015203034420167683 0 0
948 0.015122888491389083 0 0
949 0.014974539221514982 0 0
950 0.01452948752588207 0 0
951 0.014508183786274775 0.02040816326530612 1
952 0.014164571397481314 0 0
953 0.013961752489123246 0 0
954 0.013348045492248328 0 0
955 0.013160552047635075 0 0
956 0.013144812112020994 0.10204081632653061 5
957 0.012929726536457568 0.8367346938775511 41
958 0.012922759645617036 0 0
959 0.012467032191073098 0 0
960 0.012450257208659431 0 0
961 0.012224703792965712 0.02040816326530612 1
962 0.012097718613513286 0 0
963 0.011163351043747782 0 0
964 0.01112163001935729 0 0
965 0.011035433610533338 0 0
966 0.010825367143177297 0 0
967 0.009864188412097246 0.04081632653061224 2
968 0.009376217302147197 0.02040816326530612 1
969 0.009069700621702486 0 0
970 0.009040255903317572 0 0
971 0.008782947431483258 0 0
972 0.008739395115297758 0 0
973 0.008295375127182321 0 0
974 0.007970934087336658 0 0
975 0.007822559166853718 0 0
976 0.0076133996985926 0 0
977 0.006107939203540051 0 0
978 0.005750466856803275 0.10204081632653061 5
979 0.005507824397912546 0 0
980 0.005451777392766494 0 0
981 0.005294328966046371 0 0
982 0.00509098907146604 0.10204081632653061 5
983 0.004819017030125745 0 0
984 0.0037533186115129343 0 0
985 0.0037433448449668547 0 0
986 0.0036356747210057458 0 0
987 0.0034542168633647265 0 0
988 0.0034508655838693353 0 0
989 0.003401102844777034 0 0
990 0.0030554602478696535 0.10204081632653061 5
991 0.0029378752007109656 0 0
992 0.002730848416752582 0 0
993 0.002119867626816107 0 0
994 0.0019660265975584195 0 0
995 0.0013807159194833038 0 0
996 0.0012087660567587 0 0
997 0.001003230190513127 0 0
998 0.0008901555959073554 0 0
999 0.0007942201647620782 0 0
1000 0.0007792551602388493 0 0
