#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/20,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.73;2;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
119.91;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
179.99;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
239.94;5;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
299.94;3;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
359.96;9;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
419.97;7;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
479.86;4;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/14,Rest/0
539.91;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
599.98;6;None/0,ParkPod/5,RepositionPod/0,Insert/0,Extract/15,Rest/0
659.98;9;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
719.72;10;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
779.98;9;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
839.83;7;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
899.79;7;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
959.74;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1019.82;12;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1079.92;5;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1139.95;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
1199.97;10;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
1259.81;9;None/0,ParkPod/1,RepositionPod/0,Insert/0,Extract/19,Rest/0
1319.99;7;None/0,ParkPod/0,RepositionPod/0,Insert/0,Extract/20,Rest/0
1379.96;6;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
1439.83;5;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/14,Rest/0
1499.81;10;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1559.63;7;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1619.78;5;None/0,ParkPod/6,RepositionPod/0,Insert/0,Extract/14,Rest/0
1679.86;7;None/0,ParkPod/4,RepositionPod/0,Insert/0,Extract/16,Rest/0
1739.89;10;None/0,ParkPod/2,RepositionPod/0,Insert/0,Extract/18,Rest/0
1799.82;5;None/0,ParkPod/3,RepositionPod/0,Insert/0,Extract/17,Rest/0
